antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.046765309428664005,0.03229290420131763,0.011016308456636786,0.23556581986143188,7.294661960190629,1.0,0.009506120799311964,1.2659129077970679,0.9052476417714151,0.1619047619047619,0.21005624175189705,0.28835147180362564
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.046765309428664005,0.027918781725888325,0.011016308456636786,0.23556581986143188,8.437539365945833,1.0,0.009710677990354289,1.2716349471682489,0.9247271874986115,0.17302798982188297,0.2136107911890448,0.3150749795632111
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.04703531698887569,0.025758721244194836,0.011016308456636786,0.23421354764638347,9.092592191437587,1.0,0.009804738837687996,1.2722101256316436,0.9339489464964882,0.17832167832167833,0.21396632533206192,0.3309432518106131
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",0.046765309428664005,0.02208661842531591,0.010908305432552112,0.23325635103926098,10.560980705489083,1.0,0.009875417887659383,1.2754111271742115,0.9497260569020872,0.18825722273998136,0.21593909705367687,0.36357194080080407
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.04687331245274868,0.061885732800518414,0.010908305432552112,0.2327188940092166,3.760461151189069,1.0,0.008007516142626094,1.2226474233170421,0.7701758617788125,0.11147902869757174,0.1821027215785559,0.2044920822576624
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.05680959066853872,0.034938978291392156,0.013176368938330274,0.23193916349809887,6.63840715557619,1.0,0.011191499883219325,1.2564903401453658,0.9005196043648268,0.16769759450171823,0.20413236134843013,0.30453217834874036
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN '})",0.05335349389782914,0.024300680419051732,0.012366346257695216,0.23178137651821865,9.538061178587496,1.0,0.011069820053244243,1.2700802737101144,0.9456084018164743,0.18941273779983456,0.21264819185102796,0.3703351327035538
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.044281239874716494,0.032238902689275296,0.010260287288044066,0.23170731707317074,7.187196143318218,1.0,0.008832708704762623,1.259625555229832,0.9007500104085505,0.15484922575387128,0.20611328037280152,0.274982636761041
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.061885732800518414,0.04471325197105519,0.014310400691219353,0.23123909249563698,5.1716008633263355,1.0,0.011543288327096378,1.24263179709554,0.8598486395370559,0.15506143943826797,0.19525638862827616,0.2756437008371905
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05680959066853872,0.032238902689275296,0.013122367426287937,0.23098859315589354,7.164902459063379,1.0,0.011290888560907354,1.2584482995931796,0.912255627511935,0.17283072546230444,0.20537061369682702,0.3190118845176453
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",0.052165460632897724,0.022572632033696943,0.012042337185441192,0.23084886128364387,10.226935916867266,1.0,0.010864825437706487,1.2707871298189082,0.9518739448393703,0.19207579672695949,0.2130861443784816,0.3821708421250755
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",0.052165460632897724,0.02208661842531591,0.012042337185441192,0.23084886128364387,10.451978516504932,1.0,0.01089017856146154,1.271419012922133,0.9540951473852455,0.1935763888888889,0.2134772330471322,0.38804056756113736
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),0.1064369802354466,0.03666702667674695,0.024570687979263418,0.23084728564180618,6.2957732481811,1.0,0.02066796038557791,1.2524599541029895,0.9413586473959954,0.20728929384965827,0.20157127840770037,0.4504751892126556
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.052165460632897724,0.019818554919537747,0.011988335673398855,0.22981366459627328,11.595884035405419,1.0,0.010954491626942788,1.272654940789955,0.9640527606001627,0.1998199819981998,0.21424105784771025,0.41735914837443094
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.04379522626633546,0.02748676962954963,0.010044281239874716,0.2293464858199753,8.34388649197309,1.0,0.008840491944617952,1.2619331677286962,0.9204636888029825,0.164021164021164,0.20756500774136835,0.2973844413382784
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",0.04854735932606113,0.023058645642077977,0.01112431148072146,0.22914349276974416,9.9374220119675,1.0,0.010004875125163187,1.267345277875573,0.9452601643084996,0.18392857142857147,0.2109490464380146,0.3557895449797199
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04703531698887569,0.026568743924829896,0.0107463008964251,0.2284730195177956,8.599315803720607,1.0,0.009496631603924461,1.261694381014097,0.9273288867411803,0.17096219931271478,0.20741503247700763,0.3164722821166214
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})",0.044281239874716494,0.01922453828707204,0.010098282751917053,0.22804878048780486,11.862380104138118,1.0,0.009246996360546544,1.2705148161210125,0.9581269341893672,0.18907987866531847,0.21291748249494385,0.3766648396821046
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05335349389782914,0.032238902689275296,0.012150340209525866,0.2277327935222672,7.063912680812972,1.0,0.01043028211162091,1.2531428101480944,0.9068172656398555,0.16544117647058823,0.2020063540229532,0.30230860781641
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.05335349389782914,0.025056701587644455,0.012150340209525866,0.2277327935222672,9.088697996649447,1.0,0.010813477634269751,1.2624429604605598,0.9401325980858211,0.18337408312958434,0.20788500445581834,0.3563232933128577
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'JAM MAKING SET WITH JARS'}),0.04471325197105519,0.04741332757317205,0.01015228426395939,0.22705314009661834,4.788804155249633,1.0,0.00803228020139397,1.2324090074522087,0.8282116353751969,0.12384716732542819,0.18858106849825276,0.22058807346516565
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",0.04854735932606113,0.02111459120855384,0.011016308456636786,0.22691879866518355,10.747013589979204,1.0,0.009991250810212233,1.266212924465482,0.9532275762907467,0.18784530386740333,0.21024341113708112,0.3743289645499831
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",0.044281239874716494,0.02208661842531591,0.010044281239874716,0.2268292682926829,10.26998628421492,1.0,0.00906625839136197,1.2648091055066892,0.9444503175743084,0.17833173537871524,0.20936685572057553,0.34079849722702604
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.046765309428664005,0.025218706123771466,0.010584296360298088,0.22632794457274824,8.974605733614887,1.0,0.009404935765029371,1.259941194771364,0.9321675985145926,0.1723834652594547,0.20631216428996463,0.3230140793527553
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.08640241926773949,0.03504698131547683,0.01954854735932606,0.22625,6.455620184899847,1.0,0.0165204033856376,1.2471121404646504,0.9250201981739676,0.1918388977212507,0.19814749006659577,0.3920156009244993
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04703531698887569,0.05680959066853872,0.010638297872340425,0.2261768082663605,3.981313816992836,1.0,0.007966240767237433,1.2188706921776005,0.7857863417920361,0.11413673232908458,0.17956842639851506,0.2067195828404046
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.04703531698887569,0.04168916729668431,0.010638297872340425,0.2261768082663605,5.425313646990237,1.0,0.008677434673538608,1.2384105864756498,0.8559381830765154,0.13623789764868602,0.19251336275647826,0.24067907770830976
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG ALPHABET'}),0.04703531698887569,0.04060913705583756,0.010638297872340425,0.2261768082663605,5.569603903559128,1.0,0.008728234238274407,1.2398062932112246,0.8609490288825496,0.13814866760168304,0.1934223874522382,0.24407244668637174
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.047305324549087376,0.02748676962954963,0.010692299384382762,0.22602739726027396,8.223134268105605,1.0,0.009392028826250919,1.2565215188857146,0.9220077432298269,0.16680707666385847,0.20415210963772298,0.30751271631186583
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.05335349389782914,0.022734636569823954,0.012042337185441192,0.2257085020242915,9.927957340821449,1.0,0.010829364891943727,1.2621414105477307,0.9499579196713386,0.18802698145025296,0.20769575291406478,0.37769985671285833
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.046765309428664005,0.061885732800518414,0.010530294848255751,0.2251732101616628,3.638531854950848,1.0,0.007636189404619886,1.2107406190681833,0.7607401209712562,0.10731975784259767,0.17405926236320932,0.19766513911224504
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",0.05335349389782914,0.023058645642077977,0.011988335673398855,0.22469635627530365,9.744560012894786,1.0,0.010758076363842043,1.2600757938715759,0.947955371229758,0.18608549874266556,0.2063969446413174,0.37230133973015767
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG  BLACK SKULL.'})",0.04854735932606113,0.0172804838535479,0.010908305432552112,0.22469410456062294,13.002766963292549,1.0,0.010069383573585725,1.2675248852448502,0.9701936309755614,0.19862340216322522,0.21106085439353858,0.42797205228031154
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",0.046765309428664005,0.023382654714332003,0.010476293336213414,0.22401847575057734,9.580540725055869,1.0,0.009382796253234068,1.2585574717520662,0.9395606000079427,0.1755656108597285,0.20543954293332548,0.33602771362586603
frozenset({'LUNCH BAG APPLE DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.046765309428664005,0.028242790798142348,0.010476293336213414,0.22401847575057734,7.9318817092718765,1.0,0.009155510485409264,1.25229426066787,0.9168009933163732,0.16234309623430965,0.20146563678517318,0.2974776891181185
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG DOILEY PATTERN '}),0.046765309428664005,0.025056701587644455,0.010422291824171077,0.2228637413394919,8.894376642510153,1.0,0.009250507421163187,1.254533278491976,0.9311132088541979,0.16974494283201408,0.20289081434168116,0.31940600860078044
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN '})",0.05335349389782914,0.02208661842531591,0.011826331137271844,0.2216599190283401,10.035937360799027,1.0,0.01064793287589307,1.256408869955511,0.9511027410284262,0.18590831918505943,0.2040807543523553,0.3785561208833632
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",0.05027540771141592,0.021060589696511502,0.01112431148072146,0.22126745435016112,10.506232614503292,1.0,0.0100654817470865,1.2570932289552383,0.9527166193475874,0.18475336322869954,0.20451405117256638,0.3747362912776447
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05335349389782914,0.08640241926773949,0.01171832811318717,0.2196356275303644,2.542007844129555,1.0,0.007108457164028156,1.1707320489798616,0.6407990515272043,0.09152256431885282,0.14583358261066842,0.1776303137651822
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.055567555891564965,0.02705475753321093,0.012204341721568203,0.21963070942662777,8.1180069404437,1.0,0.010700974970208766,1.2467754103341542,0.928406325695494,0.1733128834355828,0.19793092507977428,0.3353642569089227
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.09196457500810022,0.03731504482125499,0.020196565503834106,0.2196124486200822,5.88535936837436,1.0,0.01676490326543918,1.2335985543035386,0.9141568913673651,0.18514851485148517,0.1893635117264084,0.3804285108512857
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG APPLES'}),0.08640241926773949,0.0387730856463981,0.01895453072686035,0.219375,5.657919568245124,1.0,0.01560444232453629,1.2313555348004508,0.901115115679485,0.1784443314692425,0.1878868679775281,0.35411646935933144
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",0.05680959066853872,0.023382654714332003,0.012420347769737553,0.21863117870722434,9.350143573441986,1.0,0.011091988726672575,1.2498801061320228,0.9468393250987011,0.18326693227091634,0.19992326056402435,0.37490450390326574
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})",0.052165460632897724,0.02187061237714656,0.011394319040933146,0.21842650103519667,9.98721468190067,1.0,0.01025342847195574,1.251487401912154,0.9493977543235105,0.18189655172413793,0.20095080583943975,0.36970707767809213
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),0.04703531698887569,0.02435468193109407,0.010260287288044066,0.21814006888633755,8.956802207621283,1.0,0.009114757103251813,1.247851794475796,0.9321993003134571,0.16784452296819788,0.19862278162601418,0.3197130499642331
frozenset({'POSTAGE'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.05929366022248623,0.03213089966519062,0.01285235986607625,0.21675774134790526,6.7460837887067395,1.0,0.010947201218685641,1.2357212467065355,0.9054535017221585,0.16357388316151203,0.19075600369807008,0.30837887067395264
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",0.06955394751053029,0.023058645642077977,0.015066421859812074,0.21661490683229814,9.394086287401633,1.0,0.013462602031159064,1.2470767734519361,0.9603458999785737,0.19428969359331477,0.19812474958379842,0.43500534568781185
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",0.05335349389782914,0.01668646722108219,0.011556323577060157,0.2165991902834008,12.980530115430472,1.0,0.010666042250003822,1.2551857498521586,0.9749801408533303,0.1975992613111726,0.20330516808545315,0.45457791229380395
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.04703531698887569,0.021384598768765525,0.01015228426395939,0.21584385763490238,10.09342564566445,1.0,0.009146452882190582,1.2479853799010325,0.9453924420882821,0.1742354031510658,0.19870856173066562,0.34529566619118857
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.08640241926773949,0.04168916729668431,0.018630521654606328,0.215625,5.172206930051813,1.0,0.015028476742915277,1.2217508624106017,0.8829477565272216,0.1702022693635915,0.18150252169502987,0.3312580958549223
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})",0.05027540771141592,0.02187061237714656,0.010800302408467436,0.21482277121374865,9.822439697126413,1.0,0.009700748454308053,1.2457434471639899,0.9457397509524079,0.176056338028169,0.19726649794822493,0.35432496585378787
frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),frozenset({'JAM MAKING SET WITH JARS'}),0.046765309428664005,0.04741332757317205,0.010044281239874716,0.21478060046189373,4.529962596074428,1.0,0.007826982304872717,1.2131471445906368,0.8174771995740833,0.11938382541720154,0.17569768477059797,0.21331285148379425
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.04741332757317205,0.04471325197105519,0.01015228426395939,0.21412300683371296,4.788804155249633,1.0,0.00803228020139397,1.2155677750281357,0.8305591740242197,0.12384716732542819,0.17733916566120386,0.22058807346516565
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.05680959066853872,0.019818554919537747,0.012150340209525866,0.21387832699619772,10.79182250494711,1.0,0.011024456216904972,1.2468571707674079,0.9619873532068653,0.1884422110552764,0.19798351932761774,0.41347867303488356
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",0.05335349389782914,0.01954854735932606,0.011394319040933146,0.21356275303643724,10.924737736819736,1.0,0.01035133573868592,1.2467001740141388,0.959666164706137,0.18525021949078138,0.19788252152064026,0.3982178406066164
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",0.052165460632897724,0.019332541311156713,0.01112431148072146,0.21325051759834368,11.030651075100916,1.0,0.010115820558020447,1.2464799540702929,0.9593905709304281,0.184257602862254,0.19774080863910395,0.39433475600587575
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.05027540771141592,0.018738524678691002,0.010692299384382762,0.21267454350161116,11.349588462717106,1.0,0.009750212416251142,1.2463225559674471,0.9601636998862221,0.18333333333333335,0.19763949130828437,0.39163986541074797
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05027540771141592,0.1064369802354466,0.010692299384382762,0.21267454350161116,1.9981264315387293,1.0,0.0053411368074737665,1.1349347495236006,0.5259747644179326,0.07322485207100592,0.11889207690595488,0.1565655822530887
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.05335349389782914,0.018738524678691002,0.011340317528890809,0.2125506072874494,11.34297448342648,1.0,0.010340551766791948,1.2461263979658783,0.9632314671447587,0.18666666666666665,0.19751318836327048,0.4088689635860878
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",0.05680959066853872,0.021060589696511502,0.012042337185441192,0.21197718631178708,10.065111631081214,1.0,0.01084589370554433,1.242272930807322,0.9548940439824408,0.1829368334700574,0.1950239152759087,0.3918860290533294
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})",0.05680959066853872,0.02111459120855384,0.012042337185441192,0.21197718631178708,10.039369657600187,1.0,0.010842825901749722,1.2422044029536807,0.9546239484374254,0.18278688524590161,0.19497950770241482,0.3911548335651007
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'SET OF 4 PANTRY JELLY MOULDS'}),0.04741332757317205,0.046765309428664005,0.010044281239874716,0.21184510250569474,4.529962596074428,1.0,0.007826982304872717,1.2094509513318397,0.8180333065125691,0.11938382541720154,0.17317854113983996,0.21331285148379425
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",0.052165460632897724,0.020412571552003458,0.011016308456636786,0.2111801242236025,10.345591376647278,1.0,0.009951477258924542,1.2418391809458853,0.9530571344308005,0.17894736842105263,0.1947427530525177,0.3754313319530711
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'JAM MAKING SET WITH JARS'}),0.061885732800518414,0.04741332757317205,0.0130683659142456,0.2111692844677138,4.45379591090333,1.0,0.010134157392868822,1.2075932816384345,0.8266289631077274,0.13580246913580246,0.17190662186922473,0.24339785407895942
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN '})",0.05680959066853872,0.019332541311156713,0.011988335673398855,0.21102661596958175,10.91561696794613,1.0,0.010890061914929427,1.2429664657116424,0.9631015419404289,0.18686868686868685,0.19547306577779267,0.41556917390657855
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05027540771141592,0.032238902689275296,0.010584296360298088,0.21052631578947367,6.530194833818214,1.0,0.00896347238342611,1.2258307232602512,0.8916955705919145,0.14714714714714716,0.1842266790798211,0.26941726174733316
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",0.05027540771141592,0.01954854735932606,0.010584296360298088,0.21052631578947367,10.769409712125617,1.0,0.009601485171642048,1.2419051733448536,0.9551657474270768,0.178669097538742,0.19478554283925278,0.3759813899389357
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.04854735932606113,0.029052813478777407,0.010206285776001729,0.2102335928809789,7.2362558977136935,1.0,0.00879584840061449,1.2294105925106749,0.9057802258324421,0.1514423076923077,0.18660209527085467,0.2807673540613073
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.052165460632897724,0.032238902689275296,0.01096230694459445,0.21014492753623187,6.518364770713471,1.0,0.009280549735509238,1.2252388204484406,0.8931804608179046,0.14926470588235297,0.1838325856880722,0.27508921418687643
frozenset({'HEART OF WICKER SMALL'}),frozenset({'SMALL WHITE HEART OF WICKER'}),0.05189545307268603,0.03142888000864024,0.010854303920509773,0.20915712799167532,6.654934185824474,1.0,0.009223287952894304,1.2247326925153905,0.8962466813848965,0.14977645305514156,0.18349529974073614,0.27725897636697167
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",0.05027540771141592,0.021006588184469165,0.010476293336213414,0.2083780880773362,9.919654074591547,1.0,0.009420178550613414,1.2366931701496056,0.9467903014117152,0.17229129662522202,0.19139199266457677,0.3535463705168172
frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",0.05680959066853872,0.020412571552003458,0.011826331137271844,0.20817490494296578,10.198367433158307,1.0,0.010666701302910269,1.237126020080783,0.9562704212803269,0.18084227910817505,0.19167491123119296,0.39376999215402253
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.05027540771141592,0.014148396155092342,0.010422291824171077,0.20730397422126745,14.652118300112331,1.0,0.00971097543901118,1.2436691642000122,0.981074398158555,0.19300000000000003,0.19592763993368925,0.47197259779765666
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),0.055567555891564965,0.03952910681499082,0.01150232206501782,0.20699708454810495,5.236573786423234,1.0,0.009305786212732176,1.2111820454502138,0.8566366464554379,0.1375968992248062,0.17436028402461526,0.248990345552741
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.04854735932606113,0.018738524678691002,0.010044281239874716,0.20689655172413793,11.041240186823016,1.0,0.00913457534905804,1.237242729752955,0.9558336644153094,0.17547169811320754,0.19175116090625646,0.37145980323959055
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.08640241926773949,0.03250891024948699,0.01787450048601361,0.20687500000000003,6.363639950166113,1.0,0.015065651992700121,1.2198469216712537,0.9225694651542949,0.17691074291822556,0.18022500837240457,0.3783544435215947
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN '})",0.05335349389782914,0.021060589696511502,0.011016308456636786,0.20647773279352227,9.803986297103707,1.0,0.009892652412779276,1.2336634405355187,0.948612462669038,0.17376490630323682,0.1894061482717589,0.36477732793522266
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.055567555891564965,0.021978615401231236,0.011448320552975483,0.20602526724975703,9.373896557570026,1.0,0.010227022613248355,1.2318041673832718,0.9458810767307104,0.17320261437908496,0.18818264584677827,0.36345489406713893
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.06955394751053029,0.032238902689275296,0.01420239766713468,0.20419254658385094,6.333731285828731,1.0,0.011960054721687732,1.2160744325231352,0.9050661040849698,0.16214549938347722,0.1776819138239915,0.322364279992093
frozenset({'LUNCH BAG RED RETROSPOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.06955394751053029,0.022734636569823954,0.014148396155092342,0.203416149068323,8.947411516501676,1.0,0.012567112436443824,1.2268204562359326,0.9546344251328013,0.18106427090532137,0.18488480126248583,0.4128719700210973
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG WOODLAND'})",0.052165460632897724,0.017172480829463224,0.010584296360298088,0.20289855072463767,11.815331328046668,1.0,0.009688485987619533,1.2330017967775826,0.9657426097148065,0.18014705882352944,0.18897117375378242,0.40962537599124965
frozenset({'LUNCH BAG CARS BLUE'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.052165460632897724,0.018738524678691002,0.010584296360298088,0.20289855072463767,10.827882888526918,1.0,0.00960679258885325,1.231037123584915,0.9575994595650474,0.17547000895255147,0.18767681263105168,0.38387002464185777
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'SPACEBOY LUNCH BOX '}),0.05335349389782914,0.03801706447780538,0.010800302408467436,0.20242914979757085,5.3246917556128075,1.0,0.00877195919083747,1.2061410409846807,0.8579714774671992,0.13404825737265416,0.1709095652830031,0.24326002944423997
